area_sqm,rooms,floor,floor_count,build_year,latitude,longitude,distance_to_center,poi_count,distance_to_school,distance_to_healthcare,distance_to_post_office,distance_to_kindergarten,distance_to_restaurant,distance_to_college,distance_to_pharmacy,has_parking,has_balcony,has_elevator,has_security,has_storage,price,listing_year,listing_month
44,2,9,10,1970,51.730714,19.4825476,5.96,16,0.152,0.824,0.152,0.246,0.22,0.988,0.39,1,1,1,1,0,329000,2023,8
54,2,2,4,1950,51.78592,19.46451,0.83,14,0.19,0.784,0.313,0.069,0.549,0.643,0.083,1,1,1,1,1,426600,2023,8
43.4,2,2,4,1964,51.79192355,19.4191985,2.71,10,0.363,1.15,0.365,0.094,0.436,0.267,0.362,1,1,1,1,1,355000,2023,8
46,2,,4,,51.8064416,19.460037,2.8,1,0.452,1.93,0.819,0.6,0.592,2.594,0.91,1,1,1,1,1,259000,2023,8
31,1,2,10,,51.8099272,19.438609,3.35,2,0.842,0.887,0.829,0.251,1.16,2.66,0.887,1,1,1,1,1,237000,2023,8
39.66,2,5,10,2018,51.7785885,19.4855869,2.14,14,0.34,1.073,0.428,0.385,0.167,0.635,0.297,1,1,1,1,0,428328,2023,8
53.1,3,2,2,,51.8064416,19.460037,2.8,1,0.452,1.93,0.819,0.6,0.592,2.594,0.91,1,1,1,1,0,368000,2023,8
95,3,3,5,1934,51.77143,19.46888,1.48,21,0.351,0.367,0.331,0.394,0.023,0.491,0.139,1,1,1,1,1,699000,2023,8
37,2,,3,,51.7742203,19.4733187,1.51,22,0.214,0.113,0.655,0.089,0.204,0.201,0.319,1,1,1,1,0,219000,2023,8
45.86,2,3,5,,51.77577115,19.4620592,0.81,24,0.142,0.637,0.276,0.178,0.302,0.585,0.107,1,1,1,1,0,349000,2023,8
57,3,6,11,,51.78936,19.4187,2.63,20,0.261,1.125,0.231,0.068,0.27,0.215,0.234,1,1,1,1,1,385000,2023,8
56,3,3,4,1962,51.77426,19.42343,2.3,12,0.065,0.485,0.079,0.178,0.36,1.334,0.01,1,1,1,1,1,410000,2023,8
84.5,3,1,4,2007,51.7744,19.4806,1.94,10,0.276,0.615,0.493,0.412,0.549,0.508,0.17,1,1,1,1,1,775000,2023,8
86.1,3,1,3,1998,51.81992,19.42424,4.76,14,0.106,0.736,0.401,0.141,0.375,3.07,0.4,1,1,1,1,0,750000,2023,8
37.5,2,8,10,1970,51.7808239,19.458389,0.26,20,0.239,0.772,0.769,0.073,0.228,0.148,0.187,1,1,1,1,1,325000,2023,8
102,4,2,3,1923,51.7741,19.4469,0.99,22,0.177,0.422,0.083,0.087,0.117,1.149,0.264,1,1,1,1,0,663000,2023,8
37,2,1,4,1968,51.79146595,19.39387022,4.33,11,0.32,2.562,0.715,0.394,0.157,0.258,0.258,1,1,1,1,1,290000,2023,8
37,2,,4,1970,51.7288124,19.4882162,6.3,8,0.246,0.976,0.342,0.215,0.579,1.38,0.454,1,1,0,1,0,260000,2023,8
49,2,2,4,,51.75544,19.48157,3.44,11,0.208,0.426,0.164,0.18,0.109,1.389,0.224,1,1,1,1,0,330000,2023,8
87.1,3,2,2,1923,51.7623451,19.4578512,2.14,59,0.073,0.376,0.646,0.195,0.077,0.681,0.305,1,1,1,1,0,499000,2023,8
104,5,3,5,1908,51.7709492,19.4617189,1.27,41,0.31,0.717,0.17,0.032,0.195,0.807,0.18,1,1,1,1,0,800000,2023,8
43,2,,,,51.7717005,19.444958,1.28,21,0.072,0.646,0.376,0.372,0.251,1.441,0.245,1,1,1,1,1,305000,2023,8
38.3,2,6,10,1976,51.79488,19.44299,1.69,16,0.336,0.892,0.43,0.141,0.234,1.096,0.236,1,1,1,1,0,310000,2023,8
33.26,1,10,11,,51.73021,19.48346,6.04,13,0.166,0.908,0.23,0.176,0.296,1.048,0.383,1,1,1,1,0,230000,2023,8
73,3,,4,2000,51.82396,19.43378,4.94,9,0.328,0.412,0.218,0.14,0.418,2.842,0.133,1,1,1,1,1,511000,2023,8
42.42,2,4,4,1975,51.74309,19.39988,5.7,26,0.277,0.418,0.202,0.292,0.097,3.7,0.144,1,1,1,1,0,310000,2023,8
45,2,1,4,1970,51.794,19.4001,4.01,14,0.135,2.476,0.221,0.132,0.506,0.592,0.239,1,1,1,1,1,285000,2023,8
38.3,2,9,11,1970,51.78898,19.4183,2.64,19,0.25,1.15,0.184,0.029,0.222,0.222,0.186,1,1,1,1,0,339000,2023,8
57.46,2,1,3,1953,51.78395,19.42938,1.77,14,0.21,0.642,0.479,0.131,0.675,0.755,0.277,1,1,1,1,1,415000,2023,8
44.3,2,4,11,,51.74463,19.39465,5.83,30,0.17,0.247,0.203,0.145,0.175,4.044,0.221,1,1,1,1,1,310000,2023,8
34.95,2,4,4,1975,51.72945,19.4993,6.55,12,0.155,1.388,0.796,0.199,0.507,2.139,0.274,1,1,1,1,0,290000,2023,8
37,2,1,4,1975,51.74,19.4932,5.32,20,0.286,1.481,0.41,0.145,0.172,2.051,0.191,1,1,1,1,0,310000,2023,8
53,3,,4,1981,51.81708,19.42987,4.31,11,0.302,0.606,0.205,0.251,0.217,3.077,0.218,1,1,1,1,0,450000,2023,8
45,2,1,3,1927,51.74285,19.47726,4.57,5,0.234,0.674,0.94,0.602,0.275,1.494,0.199,1,1,1,1,0,235000,2023,8
93.58,3,1,2,1930,51.7592,19.4794,3,11,0.302,0.527,0.608,0.372,0.284,1.007,0.522,1,1,1,1,1,599000,2023,8
37.41,2,7,11,,51.74864,19.42109,4.33,19,0.381,0.277,0.362,0.254,0.371,2.2,0.139,1,1,1,1,1,279000,2023,8
51,3,1,4,,51.79383281,19.40610409,3.62,8,0.148,2.073,0.196,0.511,0.586,0.504,0.131,1,1,1,1,1,290000,2023,8
36.52,2,3,4,,51.73375,19.49714,6.06,25,0.133,1.672,0.336,0.161,0.245,2.034,0.183,1,1,1,1,0,243000,2023,8
80.69,3,2,4,1900,51.77547,19.45491,0.67,39,0.142,0.157,0.14,0.29,0.073,0.755,0.102,1,1,1,1,0,449000,2023,8
44.6,2,3,7,,51.78366,19.45076,0.37,39,0.456,0.692,0.457,0.047,0.107,0.437,0.076,1,1,1,1,1,425000,2023,8
106.28,5,2,4,1912,51.77223,19.46862,1.4,22,0.273,0.306,0.325,0.333,0.069,0.411,0.157,1,1,1,1,1,915000,2023,8
38,2,8,10,,51.78946,19.41715,2.73,18,0.156,1.233,0.24,0.071,0.27,0.131,0.236,1,1,1,1,0,349900,2023,8
43,2,3,4,,51.73436,19.45438,5.24,10,0.38,1.283,0.161,0.324,0.552,0.2,0.376,1,1,1,1,0,345000,2023,8
35.05,2,,2,,51.71768,19.4697,7.17,2,0.406,1.035,0.63,0.694,0.572,1.364,0.169,1,1,1,1,0,222000,2023,8
26.71,1,8,10,1970,51.7292,19.4541,5.82,12,0.535,1.458,0.158,0.101,0.39,0.557,0.155,1,1,1,1,1,239000,2023,8
35,2,2,4,,51.72638,19.48453,6.46,4,0.281,0.698,0.364,0.29,0.671,1.188,0.701,1,1,1,1,1,260000,2023,8
43.19,2,7,11,1978,51.7569,19.5466,6.89,16,0.092,0.784,0.182,0.144,0.31,2.545,0.163,1,1,1,1,1,289000,2023,8
97.84,3,2,3,,51.76459,19.45504,1.88,63,0.241,0.127,0.432,0.148,0.062,0.842,0.05,1,1,1,1,1,699000,2023,8
39.8,2,2,4,1920,51.7647021,19.4459894,1.96,18,0.295,0.197,0.179,0.213,0.298,1.465,0.325,1,1,0,1,0,206000,2023,8
50.07,2,1,4,1980,51.77281,19.46641,1.26,24,0.133,0.395,0.222,0.375,0.093,0.432,0.214,1,1,1,1,0,365000,2023,8
45,2,1,4,1970,51.79192,19.41678,2.86,9,0.252,1.309,0.203,0.167,0.545,0.169,0.201,1,1,1,1,0,395000,2023,8
44.83,2,2,4,,51.77281,19.46641,1.26,24,0.133,0.395,0.222,0.375,0.093,0.432,0.214,1,1,1,1,0,295000,2023,8
46.55,2,8,10,,51.79524,19.37332,5.81,20,0.231,3.855,0.287,0.129,0.147,1.667,0.096,1,1,1,1,0,279000,2023,8
57.2,3,7,10,,51.7974,19.39,4.79,14,0.201,3.248,0.473,0.313,0.116,0.968,0.147,1,1,1,1,1,375000,2023,8
63.59,2,5,5,2021,51.76036,19.49296,3.53,6,0.215,0.478,0.211,0.312,0.195,1.302,0.477,1,1,1,1,0,649000,2023,8
131,4,1,2,,51.7709492,19.4617189,1.27,41,0.31,0.717,0.17,0.032,0.195,0.807,0.18,1,1,1,1,0,689000,2023,8
108,5,3,4,2007,51.77935,19.47926,1.7,22,0.132,0.772,0.065,0.053,0.105,0.396,0.298,1,1,1,1,0,899999,2023,8
33,1,1,4,1974,51.73039,19.46918,5.77,26,0.077,0.59,0.268,0.201,0.345,0.083,0.067,1,1,1,1,1,235000,2023,8
38,2,,4,1975,51.79265,19.37838,5.4,9,0.216,3.403,0.516,0.212,0.298,1.242,0.285,1,1,1,1,1,255000,2023,8
83.5,4,1,4,1900,51.7746511,19.4533426,0.77,43,0.178,0.03,0.129,0.254,0.136,0.873,0.035,1,1,0,1,0,442500,2023,8
48.24,3,7,10,1970,51.7613,19.436,2.59,10,0.273,0.593,0.399,0.296,0.327,1.838,0.467,1,1,1,1,1,340000,2023,8
39.76,2,4,4,1965,51.732287,19.4991593,6.27,19,0.214,1.631,0.543,0.126,0.308,2.145,0.086,1,1,1,1,1,259000,2023,8
35.05,2,,2,1990,51.715533,19.476837,7.49,9,0.351,0.573,0.329,0.3,0.495,1.705,0.076,1,1,1,1,0,229000,2023,8
35.73,2,,11,,51.73516,19.48959,5.68,23,0.113,1.145,0.15,0.235,0.275,1.581,0.26,1,1,1,1,0,250000,2023,8
44.13,2,3,4,,51.7292,19.4987,6.56,13,0.203,1.34,0.768,0.244,0.499,2.098,0.282,1,1,1,1,1,265000,2023,8
75,3,3,4,1999,51.7973504,19.389976,4.79,15,0.195,3.248,0.47,0.31,0.117,0.963,0.149,1,1,1,1,1,449000,2023,8
60.28,3,1,3,2023,51.76026,19.40195,4.33,3,0.47,1.463,1.621,0.905,0.482,3.082,0.909,1,1,1,1,0,488268,2023,8
64,3,3,4,,51.7605683,19.4582535,2.34,45,0.13,0.202,0.49,0.257,0.019,0.743,0.142,1,1,1,1,1,374000,2023,8
64,3,2,3,,51.7742203,19.4733187,1.51,22,0.214,0.113,0.655,0.089,0.204,0.201,0.319,1,1,1,1,1,504000,2023,8
37,2,2,3,,51.7957231,19.4654654,1.74,9,0.29,1.024,0.47,0.356,0.6,1.614,0.412,1,1,1,1,0,305000,2023,8
27,1,3,4,,51.7949191,19.3643564,6.4,4,0.44,4.329,0.851,0.614,0.485,2.238,0.697,1,1,1,1,1,208000,2023,8
60,3,3,4,,51.8231204,19.4382062,4.77,13,0.39,0.581,0.471,0.401,0.291,3.065,0.173,1,1,1,1,1,430000,2023,8
78.21,4,4,10,1980,51.80145,19.3671,6.42,4,0.432,4.632,0.604,0.573,0.57,2.376,0.476,1,1,1,1,0,624000,2023,8
54.3,3,8,11,,51.7953802,19.4496011,1.58,23,0.096,0.748,0.033,0.118,0.277,1.19,0.237,1,1,1,1,1,340000,2023,8
47.22,3,3,4,,51.73931,19.50325,5.76,9,0.125,1.85,0.625,0.133,0.316,2.627,0.214,1,1,1,1,1,355004,2023,8
50,2,3,4,,51.77278,19.47062,1.46,22,0.318,0.178,0.475,0.204,0.111,0.327,0.108,1,1,0,1,0,379000,2023,8
45.5,2,8,8,2002,51.71609,19.482,7.51,20,0.107,0.224,0.291,0.105,0.173,1.805,0.189,1,1,1,1,1,546000,2023,8
82.71,3,1,3,,51.76259,19.45778,2.11,62,0.1,0.349,0.619,0.177,0.056,0.678,0.308,1,1,1,1,0,595000,2023,8
33.52,2,6,10,1970,51.7919999,19.4841999,2.34,11,0.332,2.055,0.436,0.132,0.135,1.755,0.009,1,1,1,1,1,240000,2023,8
79,3,4,4,1930,51.73379,19.46511,5.35,14,0.133,0.561,0.356,0.071,0.441,0.483,0.316,1,1,1,1,0,490000,2023,8
45,2,4,4,,51.79746,19.38326,5.23,15,0.235,3.54,0.128,0.14,0.383,1.235,0.043,1,1,1,1,1,339002,2023,8
32,1,2,4,1950,51.78569,19.44571,0.78,20,0.286,0.739,0.287,0.033,0.207,0.09,0.189,1,1,1,1,1,249000,2023,8
70.56,3,1,5,2023,51.7651,19.4758,2.33,12,0.202,0.507,0.722,0.214,0.263,0.595,0.314,1,1,1,1,0,611755,2023,8
29.19,1,2,4,2022,51.7431484,19.48185551,4.66,5,0.371,0.809,0.886,0.664,0.257,1.744,0.477,1,1,1,1,0,280000,2023,8
57,3,4,4,,51.7271,19.4655,6.09,14,0.15,1.032,0.376,0.199,0.426,0.366,0.315,1,1,1,1,0,395000,2023,8
39.67,2,4,4,1963,51.7183072,19.4734251,7.14,8,0.442,0.786,0.37,0.437,0.401,1.339,0.157,1,1,1,1,1,259000,2023,8
54,3,2,3,,51.77559189,19.4270873,2.01,13,0.305,0.769,0.341,0.163,0.102,1.279,0.107,1,1,1,1,1,500000,2023,8
45.13,2,1,4,1972,51.79373255,19.3770802,5.51,14,0.12,3.549,0.379,0.207,0.295,1.365,0.214,1,1,1,1,0,363000,2023,8
35.78,2,3,4,1979,51.77686,19.45481,0.52,42,0.25,0.267,0.294,0.284,0.062,0.608,0.078,1,1,1,1,1,239000,2023,8
68.13,3,2,2,2016,51.82842751,19.43254792,5.44,6,0.26,0.383,0.646,0.362,0.493,2.36,0.538,1,1,1,1,1,635000,2023,8
43,2,,4,1954,51.7844721,19.4604231,0.51,13,0.283,0.68,0.562,0.131,0.492,0.333,0.267,1,1,1,1,1,300000,2023,8
42.23,2,3,11,1974,51.74391295,19.41267434,5.09,13,0.126,0.232,0.279,0.246,0.342,2.828,0.255,1,1,1,1,0,345000,2023,8
56,3,8,8,,51.7578283,19.4115513,3.97,4,0.379,0.97,1.08,0.305,0.476,3.036,0.665,1,1,1,1,1,425000,2023,8
57,3,8,10,1979,51.79777,19.44151,2.03,17,0.116,1.118,0.509,0.126,0.077,1.428,0.096,1,1,1,1,1,359000,2023,8
42.43,2,,4,1954,51.80065,19.46075,2.17,10,0.449,1.319,0.301,0.224,0.07,2.047,0.433,1,1,1,1,0,300005,2023,8
54.66,3,7,11,1976,51.75569,19.41981,3.75,6,0.261,0.67,0.58,0.188,0.412,2.421,0.181,1,1,1,1,1,399005,2023,8
32,1,2,10,1978,51.75964085,19.52586636,5.46,12,0.265,0.579,0.562,0.254,0.322,1.451,0.083,1,1,1,1,0,239000,2023,8
43.19,2,2,10,1977,51.7586,19.5443,6.67,21,0.228,0.701,0.366,0.183,0.272,2.302,0.182,1,1,1,1,0,345000,2023,8
57,3,1,11,1980,51.78936,19.4187,2.63,20,0.261,1.125,0.231,0.068,0.27,0.215,0.234,1,1,1,1,0,359000,2023,8
72.28,3,2,4,1912,51.7705423,19.4541942,1.22,59,0.384,0.476,0.161,0.207,0.065,1.139,0.16,1,1,1,1,1,545000,2023,8
52.97,3,,4,1981,51.8177,19.42944,4.39,11,0.253,0.629,0.159,0.213,0.158,3.13,0.18,1,1,1,1,0,450000,2023,8
63.85,3,1,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,551664,2023,8
70.56,3,,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,635356,2023,8
59.67,3,5,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,599684,2023,8
34.48,1,3,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,344084,2023,8
89.9,4,,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,803706,2023,8
95.46,4,1,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,837662,2023,8
66.62,3,1,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,601579,2023,8
63.58,4,2,4,,51.747721,19.41779077,4.54,19,0.352,0.342,0.159,0.319,0.158,2.429,0.349,1,1,0,1,0,425000,2023,8
28,1,3,4,,51.78067,19.42601,1.98,10,0.184,1.053,0.544,0.165,0.47,0.762,0.164,1,1,1,1,1,234008,2023,8
53,3,1,3,1930,51.76246489,19.48327929,2.89,24,0.372,0.187,0.513,0.099,0.143,1.12,0.296,1,1,1,1,0,315000,2023,8
57.1,4,9,10,,51.7997394,19.377099,5.71,16,0.259,4.01,0.3,0.156,0.151,1.716,0.288,1,1,1,1,1,569000,2023,8
27.18,1,8,10,1969,51.73903348,19.50064006,5.68,17,0.157,1.863,0.457,0.112,0.201,2.45,0.119,1,1,1,1,1,240000,2023,8
26.4,2,11,11,1975,51.7333541,19.47527528,5.54,30,0.297,0.255,0.198,0.083,0.107,0.617,0.136,1,1,1,1,1,225000,2023,8
53.49,3,4,5,,51.7670503,19.5571715,7.23,0,0.837,1.973,1.164,1.087,1.443,2.703,0.928,1,1,1,1,0,580000,2023,8
55.04,2,2,4,,51.7859772,19.4395197,1.16,17,0.157,0.422,0.648,0.045,0.307,0.379,0.273,1,1,1,1,1,447000,2023,8
38,2,5,6,,51.7577,19.4599,2.67,53,0.191,0.148,0.239,0.405,0.087,0.887,0.179,1,1,1,1,1,295000,2023,8
44.67,2,4,4,,51.766635,19.5049809,3.83,7,0.135,1.261,1.251,0.132,0.557,1.098,0.363,1,1,1,1,1,347000,2023,8
33.34,1,4,4,,51.7702,19.431,2.06,3,0.143,1.046,0.542,0.055,0.243,1.91,0.561,1,1,1,1,1,285000,2023,8
42.23,2,3,5,2023,51.7466783,19.4721426,4.05,8,0.062,0.248,0.891,0.484,0.586,1.025,0.247,1,1,1,1,0,394850,2023,8
77.6,3,5,5,2011,51.82374,19.43623,4.87,10,0.464,0.572,0.353,0.304,0.434,2.939,0.046,1,1,1,1,1,769000,2023,8
62,3,,4,,51.7203,19.4739,6.93,7,0.341,0.819,0.408,0.332,0.177,1.137,0.218,1,1,0,1,0,489000,2023,8
77,4,4,5,,51.7525,19.4767,3.56,12,0.119,0.438,0.443,0.557,0.032,1.396,0.439,1,1,1,1,0,795000,2023,8
44.43,2,,3,1954,51.7828,19.4601,0.39,13,0.196,0.827,0.735,0.117,0.368,0.193,0.137,1,1,1,1,0,301000,2023,8
74.5,3,1,3,2007,51.76764,19.38644,4.95,0,1.231,2.165,1.241,1.456,1.228,2.505,1.155,1,1,1,1,0,699000,2023,8
52.5,3,2,4,1966,51.74024,19.49421,5.33,18,0.296,1.492,0.417,0.214,0.102,2.124,0.234,1,1,1,1,0,330000,2023,8
40,2,3,4,2020,51.71298,19.45309,7.62,1,0.517,2.104,1.648,0.27,1.05,2.153,1.386,1,1,1,1,0,414008,2023,8
53,3,4,4,1980,51.74466,19.38604,6.26,18,0.323,0.77,0.289,0.296,0.101,4.634,0.102,1,1,1,1,0,429000,2023,8
50,2,1,4,,51.7883069,19.4678919,1.18,20,0.195,0.922,0.216,0.126,0.231,0.994,0.234,1,1,1,1,0,320000,2023,8
39.6,2,,3,1959,51.7841,19.4333,1.5,14,0.084,0.509,0.716,0.164,0.635,0.801,0.303,1,1,1,1,0,316000,2023,8
101,4,3,4,1992,51.7279,19.4796,6.2,4,0.365,0.926,0.478,0.509,0.405,0.813,0.528,1,1,1,1,1,579000,2023,8
45.1,2,1,4,1970,51.77686,19.45481,0.52,42,0.25,0.267,0.294,0.284,0.062,0.608,0.078,1,1,1,1,1,247000,2023,8
57,3,1,10,,51.78998,19.4179557,2.7,18,0.202,1.184,0.293,0.108,0.328,0.136,0.293,1,1,1,1,1,359000,2023,8
56,2,4,5,2022,51.7452,19.41828,4.75,10,0.475,0.444,0.402,0.291,0.226,2.423,0.431,1,1,1,1,0,649000,2023,8
46,3,3,5,2022,51.7452,19.41811,4.76,10,0.463,0.433,0.397,0.28,0.216,2.434,0.421,1,1,1,1,0,569000,2023,8
29.88,2,3,3,,51.77026,19.45068,1.28,44,0.313,0.523,0.191,0.048,0.305,1.322,0.219,1,1,1,1,0,269000,2023,8
27.31,1,,3,,51.77026,19.45068,1.28,44,0.313,0.523,0.191,0.048,0.305,1.322,0.219,1,1,1,1,0,235000,2023,8
51.03,3,,3,,51.77026,19.45068,1.28,44,0.313,0.523,0.191,0.048,0.305,1.322,0.219,1,1,1,1,0,399000,2023,8
53,3,4,4,1965,51.75398205,19.417473,3.99,10,0.23,0.602,0.594,0.182,0.578,2.521,0.115,1,1,1,1,1,359000,2023,8
43,2,,4,,51.78278,19.46046,0.42,12,0.22,0.84,0.727,0.135,0.39,0.215,0.161,1,1,1,1,1,300000,2023,8
42,2,9,11,1983,51.7487206,19.40799966,4.86,20,0.284,0.377,0.54,0.068,0.255,3.101,0.275,1,1,1,1,1,299000,2023,8
36.5,2,5,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,369680,2023,8
35.64,2,1,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,354262,2023,8
63.85,3,3,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,607852,2023,8
38.95,2,,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,377087,2023,8
47.86,3,,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,463348,2023,8
77.3,4,2,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,672510,2023,8
42.43,2,,4,1954,51.78286,19.45883,0.32,16,0.108,0.784,0.772,0.088,0.294,0.125,0.061,1,1,1,1,0,300000,2023,8
61,3,11,11,1978,51.739,19.4832,5.12,9,0.155,0.825,0.47,0.548,0.317,1.442,0.39,1,1,1,1,1,380000,2023,8
44.7,2,4,4,,51.79136,19.44627,1.24,13,0.192,0.613,0.453,0.28,0.226,0.704,0.417,1,1,1,1,0,269360,2023,8
64,4,2,4,,51.7643791,19.4436305,2.05,15,0.149,0.199,0.344,0.1,0.35,1.626,0.165,1,1,1,1,1,656000,2023,8
62,2,1,4,1920,51.7729145,19.4583311,0.99,44,0.209,0.424,0.236,0.123,0.156,0.897,0.202,1,1,1,1,1,399000,2023,8
37,2,,,,51.7365139,19.4994001,5.87,23,0.255,1.827,0.28,0.195,0.175,2.267,0.144,1,1,1,1,1,225000,2023,8
56.64,2,6,9,2021,51.761022,19.4921115,3.43,8,0.137,0.408,0.169,0.292,0.103,1.226,0.419,1,1,1,1,1,492768,2023,8
43.6,2,4,4,1970,51.76568,19.50831,4.08,10,0.319,1.125,1.399,0.123,0.307,0.995,0.218,1,1,0,1,0,310000,2023,8
50,2,2,3,1960,51.78917,19.48233,2.08,12,0.141,1.815,0.323,0.423,0.109,1.415,0.137,1,1,1,1,0,379000,2023,8
70.73,4,1,3,1930,51.78009,19.45261,0.22,49,0.443,0.594,0.487,0.315,0.112,0.405,0.213,1,1,1,1,0,399000,2023,8
49,2,2,3,1960,51.7897592,19.4643971,1.13,20,0.144,0.674,0.118,0.091,0.486,0.977,0.056,1,1,1,1,1,425000,2023,8
58.39,3,3,4,2023,51.80341,19.33432,8.63,0,0.675,2.875,0.853,0.687,0.871,4.496,1.408,1,1,1,1,1,461281,2023,8
54.66,3,5,11,1976,51.7894,19.4249,2.23,13,0.211,0.702,0.413,0.286,0.162,0.567,0.343,1,1,1,1,0,370000,2023,8
73,4,3,4,1990,51.73844128,19.56316681,8.87,9,0.403,2.688,0.369,0.17,0.508,4.819,0.428,1,1,1,1,1,595900,2023,8
42,2,4,4,,51.79047,19.46538,1.24,16,0.104,0.75,0.197,0.033,0.452,1.079,0.158,1,1,1,1,1,260000,2023,8
45.32,2,3,4,,51.7939888,19.3915846,4.56,14,0.208,2.881,0.622,0.141,0.167,0.579,0.106,1,1,0,1,0,285000,2023,8
41.73,2,3,3,,51.7821093,19.4603628,0.39,12,0.229,0.904,0.798,0.125,0.356,0.193,0.158,1,1,1,1,1,285000,2023,8
53,3,3,4,1980,51.7432,19.40373,5.52,25,0.446,0.588,0.291,0.201,0.15,3.448,0.297,1,1,1,1,0,469000,2023,8
62.5,3,,4,1974,51.80018,19.48584,2.98,0,0.636,2.459,0.797,0.827,1.027,2.645,0.726,1,1,1,1,0,449000,2023,8
62.71,3,5,10,1980,51.79312,19.44182,1.57,12,0.478,0.691,0.569,0.072,0.317,0.917,0.378,1,1,1,1,0,515000,2023,8
35.57,2,4,4,1910,51.7716,19.4684,1.45,23,0.317,0.37,0.298,0.397,0.023,0.482,0.167,1,1,1,1,1,300000,2023,8
26.89,1,4,4,1910,51.7716,19.4684,1.45,23,0.317,0.37,0.298,0.397,0.023,0.482,0.167,1,1,1,1,1,228000,2023,8
29.54,1,4,4,1910,51.7716,19.4684,1.45,23,0.317,0.37,0.298,0.397,0.023,0.482,0.167,1,1,1,1,1,250000,2023,8
50.77,2,1,4,1960,51.75983,19.49079,3.46,8,0.159,0.358,0.084,0.153,0.232,1.359,0.576,1,1,1,1,1,304000,2023,8
70.73,3,,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,615629,2023,8
35.51,2,1,4,,51.7681,19.4294,2.3,4,0.326,1.048,0.664,0.261,0.371,2.109,0.743,1,1,1,1,0,344518,2023,8
36.8,2,1,4,,51.7681,19.4294,2.3,4,0.326,1.048,0.664,0.261,0.371,2.109,0.743,1,1,1,1,0,357034,2023,8
69.59,3,1,5,2023,51.7636,19.4802,2.65,23,0.206,0.202,0.759,0.164,0.352,0.893,0.079,1,1,1,1,0,594299,2023,8
39,2,6,10,1970,51.7783,19.4885,2.35,13,0.14,1.243,0.63,0.372,0.26,0.49,0.129,1,1,1,1,0,395000,2023,8
44,2,2,4,,51.7643656,19.5193174,4.83,2,0.627,1.21,1.233,0.555,0.381,0.84,0.559,1,1,1,1,1,349000,2023,8
33.33,1,11,11,,51.7569,19.47202,2.98,9,0.039,0.596,0.791,0.04,0.455,0.88,0.495,1,1,1,1,0,329000,2023,8
42.23,2,1,3,1985,51.7497,19.4041,4.97,18,0.054,0.62,0.766,0.116,0.294,3.372,0.268,1,1,1,1,0,342500,2023,8
53,3,3,4,,51.7432049,19.4037317,5.52,25,0.446,0.587,0.291,0.2,0.151,3.447,0.297,1,1,1,1,0,469000,2023,8
72.3,3,2,4,1912,51.76985,19.44393,1.5,17,0.156,0.772,0.356,0.419,0.139,1.65,0.132,1,1,1,1,1,545000,2023,8
63.5,3,2,4,1992,51.8176,19.4051,5.27,0,1.273,1.869,0.952,1.314,0.973,2.937,0.949,1,1,1,1,1,470000,2023,8
31,2,8,11,1980,51.75099,19.40142,5,13,0.106,0.602,0.806,0.221,0.23,3.564,0.195,1,1,1,1,1,250000,2023,8
58,2,,4,,51.7569,19.47202,2.98,9,0.039,0.596,0.791,0.04,0.455,0.88,0.495,1,1,1,1,1,580000,2023,8
32.52,2,4,4,1969,51.7562,19.4853,3.51,9,0.14,0.526,0.298,0.091,0.339,1.531,0.052,1,1,1,1,1,269900,2023,8
47,2,,4,,51.7382,19.4037,5.96,5,0.749,1.021,0.281,0.543,0.371,3.329,0.261,1,1,1,1,0,495974,2023,8
57,3,3,10,,51.79,19.418,2.7,18,0.205,1.181,0.295,0.111,0.33,0.138,0.295,1,1,1,1,0,359000,2023,8
